departement;departement_commune;libelle_de_commune;arrondissement;canton_ville;zone_d_emploi;unite_urbaine;population_2010;etablissement_sante_court_sejour;etablissement_sante_moyen_sejour;etablissement_sante_long_sejour;etablissement_psychiatrique;centre_lutte_cancer;urgences;maternite;centre_de_sante;structures_psychiatriques_en_ambulatoire;centre_medecine_preventive;dialyse;hospitalisation_a_domicile;pharmacie;laboratoire_d_analyses_medicales;ambulance;transfusion_sanguine;etablissement_thermal;etablissement_lutte_contre_l_alcoolisme;geo_point_2d;geo_shape
91;91552;Saint-Germain-lès-Arpajon;913;9101;1116;851;9338;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;48.5982444605,2.2646136849;"{""type"": ""Polygon"", ""coordinates"": [[[2.290435266292618, 48.58106493191001], [2.280903440968066, 48.583094718296856], [2.266824521083078, 48.59220239231404], [2.257901584497975, 48.59124753101111], [2.253436535493333, 48.59055393008342], [2.242900162947937, 48.603692959321364], [2.236369123525524, 48.61253885623989], [2.257737304354837, 48.61336662314746], [2.256278550500382, 48.60718659684245], [2.264527959788997, 48.60413437758523], [2.268120878364411, 48.60618051523794], [2.28814589751374, 48.594895561071446], [2.290435266292618, 48.58106493191001]]]}"
91;91587;Saulx-les-Chartreux;913;9135;1116;851;5048;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;48.6850264714,2.26634749221;"{""type"": ""Polygon"", ""coordinates"": [[[2.264980876618781, 48.670432580241474], [2.245486451736617, 48.67365695883158], [2.241772918302237, 48.685290937382355], [2.265725234399633, 48.69770086927906], [2.268193302148986, 48.70387749032038], [2.284892042775739, 48.69912156659739], [2.28612861475477, 48.686185361042405], [2.277011555011158, 48.67057810806104], [2.264980876618781, 48.670432580241474]]]}"
91;91689;Wissous;913;9128;1118;851;5805;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;48.7294509959,2.32903292215;"{""type"": ""Polygon"", ""coordinates"": [[[2.344130876678267, 48.716938673758136], [2.334648392431999, 48.71011319990284], [2.325042593640293, 48.71092273556821], [2.324102230699077, 48.72057766744396], [2.301738756650032, 48.71967536970686], [2.303837317833271, 48.72949174787578], [2.313477126299383, 48.73051899537895], [2.320718017523032, 48.74875623508063], [2.323849274495557, 48.750626851680614], [2.3307504835003883, 48.74810233118569], [2.340442438917233, 48.74100570382043], [2.353948215118505, 48.738660051053486], [2.345661895503521, 48.731446318158376], [2.349134352054041, 48.72229087145896], [2.344130876678267, 48.716938673758136]]]}"
93;93039;L'Île-Saint-Denis;933;9329;1101;851;7025;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;48.9395693769,2.32545252764;"{""type"": ""Polygon"", ""coordinates"": [[[2.319818645919999, 48.91593565477114], [2.3220207470967162, 48.91867302900511], [2.328449603145653, 48.922765082737804], [2.335979310392034, 48.93157517168615], [2.334910109308868, 48.94154233701017], [2.311672196871864, 48.9479489311775], [2.290973573225161, 48.9509667880772], [2.292278635406989, 48.95138816756393], [2.303086637241905, 48.9518471632058], [2.316550676724552, 48.94970345784704], [2.333301726450123, 48.94560714688079], [2.338363986450168, 48.94261361157128], [2.341602733244579, 48.9337285216851], [2.332841787729642, 48.92292451353294], [2.319818645919999, 48.91593565477114]]]}"
95;95166;Cléry-en-Vexin;953;9527;1119;95000;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.1319286241,1.8481642148;"{""type"": ""Polygon"", ""coordinates"": [[[1.8315758782315732, 49.120056530226684], [1.836024359371009, 49.14035832363404], [1.8406654033592922, 49.14302871470745], [1.857520794368243, 49.143144943781756], [1.858215721199423, 49.14022023659257], [1.866687712946618, 49.13823221982353], [1.8657056364503681, 49.13238730905336], [1.8560550453407392, 49.1220092617293], [1.8315758782315732, 49.120056530226684]]]}"
78;78043;Bailly;783;7822;1116;78302;3914;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.8366896896,2.08067809572;"{""type"": ""Polygon"", ""coordinates"": [[[2.083161019829898, 48.818952748452425], [2.07068090815964, 48.82301168390119], [2.059396427905741, 48.82939919892332], [2.071589705978324, 48.83928895411326], [2.069626391123451, 48.8546263063427], [2.07085301693767, 48.85462684385782], [2.081046982064394, 48.85312265255854], [2.092697911771177, 48.84617837034004], [2.102663856993995, 48.842745920428314], [2.089120120222795, 48.826337463396264], [2.083161019829898, 48.818952748452425]]]}"
78;78160;Chevreuse;782;7805;1116;851;5768;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;48.707150143,2.03714431459;"{""type"": ""Polygon"", ""coordinates"": [[[2.037629292827011, 48.68022007128578], [2.029656784075738, 48.68454514280374], [2.020820820723155, 48.69645453032303], [2.023426095977735, 48.7031952529981], [2.002901161240055, 48.71409842056836], [2.004349825386704, 48.72082080531677], [2.034217400200059, 48.72594152019312], [2.061828414781667, 48.72302254670677], [2.066560867328435, 48.71761773320334], [2.055518385498727, 48.699819648185304], [2.05565873854103, 48.686786806065626], [2.045836488373521, 48.686780582203454], [2.042551609691257, 48.6806914703136], [2.037629292827011, 48.68022007128578]]]}"
77;77037;Bois-le-Roi;774;7713;1105;77209;5650;0;1;0;2;0;0;0;0;0;0;0;0;2;0;3;0;0;0;48.476036197,2.70159529081;"{""type"": ""Polygon"", ""coordinates"": [[[2.747372173386775, 48.48329347282557], [2.731880283023199, 48.4828546883421], [2.71822298915449, 48.47848694822648], [2.711569605015962, 48.465489497240945], [2.698910977310097, 48.46024025076293], [2.671516292524915, 48.4804000762589], [2.673571653483779, 48.48715282401237], [2.674660171371546, 48.488388273210006], [2.68248414638014, 48.483632521443305], [2.697978002162986, 48.481351934169254], [2.7448639059116298, 48.487075456106304], [2.748818116917198, 48.4865351241281], [2.747372173386775, 48.48329347282557]]]}"
77;77079;Champagne-sur-Seine;774;7721;1105;77404;6485;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;48.4093568314,2.8079339272;"{""type"": ""Polygon"", ""coordinates"": [[[2.802373602332934, 48.3878470222907], [2.791823357707603, 48.388089870494696], [2.789716800899771, 48.39131597258581], [2.7968572492659023, 48.4067126892744], [2.787827871328131, 48.41420002035637], [2.801192563203821, 48.417992719673784], [2.803886568269399, 48.42403385238661], [2.805863442112078, 48.42676303254086], [2.82062832520928, 48.42562573104271], [2.832431626760507, 48.42472535043469], [2.8307900593720383, 48.41820056886804], [2.80848461859184, 48.40112714733771], [2.811855796908326, 48.391623073150264], [2.802373602332934, 48.3878470222907]]]}"
77;77083;Champs-sur-Marne;775;7738;1102;851;24418;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2;0;0;0;48.8483311726,2.59610325483;"{""type"": ""Polygon"", ""coordinates"": [[[2.610504694242875, 48.83036822111042], [2.586280886618702, 48.834253025891684], [2.573836357337155, 48.85338335537369], [2.582522199554987, 48.85620191373196], [2.58733163810703, 48.865005049659935], [2.6000121803501033, 48.8663251418992], [2.610242106079478, 48.858201994438296], [2.6128011222334733, 48.85131241614968], [2.610504694242875, 48.83036822111042]]]}"
77;77143;Crégy-lès-Meaux;771;7717;1104;77501;4292;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.9776563538,2.87369096046;"{""type"": ""Polygon"", ""coordinates"": [[[2.868406048114334, 48.96201946254452], [2.8573617235055497, 48.97059449810367], [2.860392210210019, 48.976335123865475], [2.868798217194024, 48.97978863165002], [2.866828316713816, 48.98617090560107], [2.876114122006893, 48.988240052870765], [2.877623428132317, 48.99135287384507], [2.888868461682883, 48.98524916962925], [2.8910672906895893, 48.97913650525999], [2.877349287182313, 48.97434839175138], [2.868406048114334, 48.96201946254452]]]}"
77;77277;Marles-en-Brie;773;7727;1117;77000;1433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7249445304,2.88847597866;"{""type"": ""Polygon"", ""coordinates"": [[[2.905316200771002, 48.70886370280857], [2.87009777464863, 48.71122306033424], [2.857800882632041, 48.72513224221728], [2.8475238647974033, 48.72496665263665], [2.848869783468873, 48.72964537395772], [2.856323312650211, 48.73347711975795], [2.8839740901429582, 48.735728762387026], [2.88929315543623, 48.74095941819872], [2.912750464130377, 48.74121271291546], [2.912373017825022, 48.73112997271718], [2.922851028224453, 48.72503911653203], [2.905316200771002, 48.70886370280857]]]}"
77;77377;Presles-en-Brie;772;7728;1117;77000;2249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7132293584,2.73724881309;"{""type"": ""Polygon"", ""coordinates"": [[[2.7572622619347342, 48.69143890357546], [2.732483958755247, 48.69629691994623], [2.722384758198089, 48.694483930264035], [2.71592902193415, 48.69486448962678], [2.721878603809307, 48.70023924290972], [2.715449084097775, 48.70565674425833], [2.695428876033807, 48.70612899275929], [2.703343985194548, 48.729030616052995], [2.7552103298981523, 48.729256187751666], [2.785880254414447, 48.71646229319389], [2.784377601956633, 48.71498451314621], [2.779496225930804, 48.71542531061268], [2.762586535888534, 48.70370912647234], [2.7572622619347342, 48.69143890357546]]]}"
77;77489;Vaux-sur-Lunain;774;7716;1107;77000;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.2172127701,2.95608687154;"{""type"": ""Polygon"", ""coordinates"": [[[2.9554022259204222, 48.19251820140901], [2.961475626618284, 48.20531538557324], [2.955989424110139, 48.214572261344465], [2.943906595820199, 48.22069464928942], [2.934268948297218, 48.218296267275626], [2.921456587650689, 48.223759100145884], [2.920578079076326, 48.23487071666475], [2.969310669335365, 48.22684045520781], [2.973324633822724, 48.22475395050548], [2.9726413824218882, 48.218014455695965], [2.982213653425646, 48.219653883544915], [2.981798491506364, 48.21318439292611], [2.988961494790424, 48.209019276615265], [2.971679844065682, 48.20336573084203], [2.970958045601007, 48.19418767348566], [2.9554022259204222, 48.19251820140901]]]}"
78;78090;Bouafle;781;7801;1111;78000;2132;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;48.9605828143,1.8971510926;"{""type"": ""Polygon"", ""coordinates"": [[[1.893737833246441, 48.932949289728505], [1.884798650259464, 48.940510868556956], [1.885978002393337, 48.97341024860479], [1.889532844053993, 48.975826391770696], [1.897332319622064, 48.97974738676358], [1.915863783152318, 48.970329684390634], [1.909767022662071, 48.95425753746787], [1.900104918333164, 48.952028884071694], [1.895205531801193, 48.94611119135313], [1.893737833246441, 48.932949289728505]]]}"
91;91482;Pecqueuse;913;9113;1116;91000;623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6482785839,2.03658537249;"{""type"": ""Polygon"", ""coordinates"": [[[2.041608810036469, 48.62689107317577], [2.035844760573171, 48.63187312096237], [2.034758953881657, 48.641444634877566], [2.020277135084389, 48.64209105484133], [2.011657818347155, 48.65357913961868], [2.013269017807634, 48.65957448144517], [2.027073716864359, 48.65763700850145], [2.028902045077204, 48.663741819935744], [2.042071987087786, 48.663866378243], [2.040835670482707, 48.65797344261292], [2.053903210778219, 48.65917532987829], [2.050568907839649, 48.65286101249124], [2.060206515496853, 48.64616382182387], [2.041608810036469, 48.62689107317577]]]}"
91;91538;Saint-Aubin;913;9103;1116;851;690;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.7149626666,2.1395315453;"{""type"": ""Polygon"", ""coordinates"": [[[2.155101500254648, 48.71806161892654], [2.152152846292152, 48.7079394754237], [2.142027347229837, 48.706301971705415], [2.127386015320759, 48.70982073351298], [2.123300411404308, 48.715979271458316], [2.126616073810309, 48.72173330453653], [2.143858238978393, 48.72312651480234], [2.155101500254648, 48.71806161892654]]]}"
91;91549;Sainte-Geneviève-des-Bois;913;9125;1116;851;34195;0;0;0;5;0;0;0;0;3;0;0;0;12;4;3;0;0;0;48.6412523804,2.33019417891;"{""type"": ""Polygon"", ""coordinates"": [[[2.349942576141706, 48.62018443430192], [2.33048581041898, 48.620229566830076], [2.32933364611619, 48.63285251563555], [2.312746746621521, 48.64445180105236], [2.2978563797418072, 48.64441895785391], [2.298933684863028, 48.65012825587546], [2.309444824262695, 48.657052920054404], [2.318728500486487, 48.665642670298666], [2.324345880587344, 48.65653565365251], [2.33686153765609, 48.65030936920091], [2.35539549700628, 48.641227013024064], [2.349942576141706, 48.62018443430192]]]}"
93;93062;Le Raincy;932;9324;56;851;13828;0;0;0;0;0;0;0;0;1;0;1;0;5;1;1;0;0;0;48.8967447585,2.51973664021;"{""type"": ""Polygon"", ""coordinates"": [[[2.518197130851154, 48.8911777283828], [2.5161927795078878, 48.888192928172884], [2.511679796343949, 48.88954156232342], [2.507639971155887, 48.89851809815029], [2.510923718752643, 48.901796021348346], [2.521505557411174, 48.90366434221959], [2.530321810551085, 48.90172077961866], [2.5320988627565173, 48.89523477084641], [2.530636319832837, 48.89255810761695], [2.518197130851154, 48.8911777283828]]]}"
94;94046;Maisons-Alfort;941;9496;1101;851;52943;0;0;0;0;0;0;0;1;3;0;0;0;19;4;6;0;0;0;48.8063923267,2.43818248906;"{""type"": ""Polygon"", ""coordinates"": [[[2.432746023437663, 48.786729670185565], [2.424257548922915, 48.80726717540175], [2.415904474059502, 48.81633738861281], [2.419588735738723, 48.81691294395155], [2.450787280216402, 48.815828175921034], [2.454651973942526, 48.81350748793838], [2.460632172138156, 48.809370495117236], [2.464016168795708, 48.80736210894082], [2.449732444819682, 48.80351080776508], [2.432746023437663, 48.786729670185565]]]}"
78;78276;Gommecourt;781;7802;1110;78000;659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0711557318,1.5943070354;"{""type"": ""Polygon"", ""coordinates"": [[[1.599281739837252, 49.054591050063706], [1.595250535794249, 49.06046133806441], [1.5809683166036321, 49.06229892538566], [1.5722621602481182, 49.07680923113177], [1.5943455546287821, 49.08275296341514], [1.6041067011142962, 49.083774980741154], [1.608796070629922, 49.07789415353795], [1.6143005843803322, 49.071177202255754], [1.599281739837252, 49.054591050063706]]]}"
78;78420;Montfort-l'Amaury;782;7815;1109;78201;3138;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;48.771347152,1.80894544858;"{""type"": ""Polygon"", ""coordinates"": [[[1.819817223111336, 48.76465376604402], [1.794564999633352, 48.759886074061775], [1.781968312168, 48.76622568385484], [1.798713162500225, 48.77768390397657], [1.8172788040657442, 48.78300519312627], [1.8272754622585392, 48.780917995863675], [1.834318252816466, 48.77576992617393], [1.825292300117957, 48.76804485841118], [1.819817223111336, 48.76465376604402]]]}"
78;78530;Rosay;781;7807;1110;78000;385;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.9113105941,1.68395914645;"{""type"": ""Polygon"", ""coordinates"": [[[1.696811485926962, 48.89936482167332], [1.667183098127122, 48.90621604264064], [1.666605004512623, 48.91227160542063], [1.676444670242689, 48.922948647791884], [1.691617179314128, 48.919859498631716], [1.702290092689364, 48.91216884312589], [1.69738725906358, 48.90742975521526], [1.696811485926962, 48.89936482167332]]]}"
93;93073;Tremblay-en-France;932;9333;56;851;34493;1;0;0;0;0;1;1;2;1;0;2;0;10;2;5;0;0;0;48.9784304121,2.55468501543;"{""type"": ""Polygon"", ""coordinates"": [[[2.595934503003416, 48.938614776697115], [2.574758302676825, 48.93746239809798], [2.5690183420093513, 48.943233165676354], [2.554184109617038, 48.968106223758866], [2.549715991741213, 48.96989700930176], [2.534856103027265, 48.966746899132765], [2.526297380142487, 48.97521124123133], [2.500519839836573, 48.97528651886354], [2.50188202159187, 48.97853843721308], [2.511558291055318, 48.98099717262643], [2.53281025529314, 49.004425667355534], [2.547695159195196, 49.00435679546222], [2.553060644854189, 49.0098171174389], [2.565778810994143, 49.012399560017116], [2.571527822634021, 49.00153079583645], [2.575843102727704, 49.00028722506931], [2.5799691830877878, 48.98692134380473], [2.575839804974491, 48.98060322378864], [2.565841797186508, 48.978697052454855], [2.566334994483756, 48.97525476676317], [2.591905302944355, 48.94934729572264], [2.595934503003416, 48.938614776697115]]]}"
95;95101;Bray-et-Lû;953;9516;1119;95000;977;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;49.1421953145,1.66575656789;"{""type"": ""Polygon"", ""coordinates"": [[[1.671303288709838, 49.12746612765348], [1.6559770921130892, 49.13038920548714], [1.6532918383610622, 49.14196803330174], [1.6626825019289422, 49.15250350001467], [1.664303912489399, 49.15395122582894], [1.6702033547004271, 49.158044927884006], [1.6786685392865972, 49.156195887600255], [1.671878175981037, 49.14192280935793], [1.6744395670610341, 49.1393073837666], [1.671303288709838, 49.12746612765348]]]}"
77;77150;Cuisy;771;7709;56;77000;442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.0197878433,2.77789349097;"{""type"": ""Polygon"", ""coordinates"": [[[2.800648241985168, 49.01748836108112], [2.790670135368967, 49.017039766102485], [2.779020247336768, 49.011129170909314], [2.774272101585193, 49.01224433045096], [2.771335637087071, 49.01477450000749], [2.762331480561927, 49.01375890611253], [2.761561308099986, 49.02072611075321], [2.772426459725234, 49.027895716219454], [2.782012745720865, 49.02767971443824], [2.800648241985168, 49.01748836108112]]]}"
77;77262;Louan-Villegruis-Fontaine;773;7729;1108;77000;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.6145636708,3.48915109409;"{""type"": ""Polygon"", ""coordinates"": [[[3.469022693533521, 48.57305363325668], [3.44089881275449, 48.60567958109106], [3.4390028520576132, 48.61250499805291], [3.444883152113173, 48.61805121785081], [3.447017717442494, 48.62811781181145], [3.451090614365093, 48.63465089605866], [3.476739412517408, 48.63752839174937], [3.492137340963068, 48.646955564201214], [3.517898111066819, 48.643842040988645], [3.533236461310149, 48.646508885482895], [3.518763764953577, 48.63668717979264], [3.521257921418834, 48.63365393003665], [3.541157419697252, 48.630129042423206], [3.555613749238534, 48.62028467657407], [3.555686958558566, 48.616956081915525], [3.508512640555991, 48.60550895393241], [3.505529460636697, 48.60278707196074], [3.515219489049164, 48.59098853410523], [3.492160726779427, 48.58882825490427], [3.485303514206241, 48.58046363243528], [3.469022693533521, 48.57305363325668]]]}"
77;77306;Montereau-sur-le-Jard;772;7718;1105;77000;563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.5963121616,2.67243506612;"{""type"": ""Polygon"", ""coordinates"": [[[2.682529260867708, 48.579095694170356], [2.67468871835467, 48.57985712060681], [2.655556566386536, 48.58035200338401], [2.651945152617561, 48.589300906792104], [2.644717477400379, 48.59337243575577], [2.653151914941414, 48.601592028292046], [2.653471232936348, 48.61482492623471], [2.663498085205199, 48.6145838262102], [2.685319749279792, 48.61106341083745], [2.686973058323338, 48.60452825316994], [2.700775676490037, 48.60063282221363], [2.697666517330606, 48.587123014862975], [2.688271867441903, 48.584571081671015], [2.682529260867708, 48.579095694170356]]]}"
